GPStime,id,ifo,label
1243855413.074,bT1P2hyHSQ,L1,Extremely_Loud
1241723521.66,p5zaSekEte,L1,Blip_Low_Frequency
1250541029.769,FH4GgnXBJC,L1,Violin_Mode
1249316045.501,pACSER5y5o,L1,1400Ripples
1246626275.925,IhAj7bJUrO,L1,Koi_Fish
1249530662.406,CE4kDCKhlQ,L1,1400Ripples
1244388425.258,DnsnL10ESF,L1,Blip_Low_Frequency
1252043897.691,QFqRKmdSW1,L1,Koi_Fish
1253047386.711,aTOrjPTkwb,L1,Fast_Scattering
1248274033.92,A0Ad4qiDPV,L1,1400Ripples
1239220209.875,NfQ8CP7Xmn,L1,Low_Frequency_Lines
1243505568.119,mMrT8kSMrA,L1,1400Ripples
1246708848.215,LC2hZ4XDcU,L1,Extremely_Loud
1251218675.92,9JizJMAR5v,L1,Blip_Low_Frequency
1250464823.271,HWCwE7vaXo,L1,1400Ripples
1239187507.563,8tHMDGyKpf,L1,Fast_Scattering
1241763310.285,UFJeT2uI8W,L1,Koi_Fish
1244937883.75,c0l5dNJQX5,L1,Low_Frequency_Lines
1240154635.328,TVNvg1M2bT,L1,Fast_Scattering
1250440220.581,5NyrlLTCgC,L1,Violin_Mode
1247963411.248,JJmqi7ghLZ,L1,1400Ripples
1249661232.322,De7SeTuxRl,L1,Repeating_Blips
1244994369.098,tLdInWQAxI,L1,Extremely_Loud
1241795678.063,JvWSoV2dYg,L1,Scattered_Light
1247976808.216,mMTjTgvUwT,L1,1400Ripples
1245472861.719,SusewFgSmh,L1,Scattered_Light
1249483273.57,tjPK8dKPol,L1,1400Ripples
1239221005.313,BX8CroBJBw,L1,Scattered_Light
1252206579.912,JA13EaYPtL,L1,Tomte
1251816533.219,AIFGMs9hgC,L1,Low_Frequency_Burst
1241773051.625,9r0OnasoXy,L1,Scattered_Light
1250369368.781,Kuzne5gNAa,L1,Low_Frequency_Burst
1252851711.254,SsEeCSueN5,L1,Tomte
1250369192.313,t0ZWrLXnyc,L1,Scattered_Light
1240049108.391,JqulcllUas,L1,Power_Line
1238505811.813,8qJoZCRPKE,L1,Scattered_Light
1243433700.949,RUOZnXYZ5c,L1,Fast_Scattering
1250286507.291,FqlohPFuBA,L1,Blip_Low_Frequency
1239182622.203,XOg7hzoOLZ,L1,Fast_Scattering
1249587611.84,iBy2pp7dsr,L1,Extremely_Loud
1245337324.072,2IHL0xnFbu,L1,Koi_Fish
1244214606.695,sFAptfAZy7,L1,Air_Compressor
1243596826.805,v5oWdUtzAs,L1,Fast_Scattering
1249533354.369,C92ZKBlDNC,L1,Extremely_Loud
1245406662.937,44VGX5hZCT,L1,Whistle
1247676858.906,779aci39UG,L1,Whistle
1247828691.678,xxvHLmFGbR,L1,Blip_Low_Frequency
1249540689.262,JqcDUgcdpK,L1,1400Ripples
1243686382.875,WMi4bJ6QLA,L1,Fast_Scattering
1247653975.671,x8HeaJ9Zo6,L1,1400Ripples
1251683651.057,ceQRvUgblm,L1,1400Ripples
1245453337.188,FJw41FjdFT,L1,Low_Frequency_Burst
1251837835.82,fNMJmbXjWv,L1,Fast_Scattering
1245754442.676,V6Ina08ASf,L1,Blip_Low_Frequency
1241794208.313,eecTGCIjRg,L1,Fast_Scattering
1246843985.262,G1jY5F2gMZ,L1,Tomte
1248688363.686,WfrUEGme7j,L1,1400Ripples
1242356659.635,HVBEh7cTEo,L1,Blip_Low_Frequency
1251948392.098,hUVDiDiOlW,L1,Blip_Low_Frequency
1252986564.77,1PbfUfdBlK,L1,Blip_Low_Frequency
1253281843.215,nK7jVLoIWG,L1,Blip_Low_Frequency
1249966733.938,00jIkdTmGh,L1,Scattered_Light
1253964170.545,j8ShfC6mOj,L1,Tomte
1252788287.198,1lcF9VMEM7,L1,1400Ripples
1252742266.666,Ih9BYfut1R,L1,Tomte
1253566440.898,dFZMzFe98D,L1,Fast_Scattering
1252933878.031,bKj1eYzxce,L1,Scattered_Light
1239621911.813,mP7jrGGugs,L1,Scattered_Light
1250306852.043,1x6iGmTjt3,L1,Tomte
1239627205.909,WYIpd7UpF8,L1,Blip_Low_Frequency
1241465222.813,qUG4fn8uq8,L1,Scattered_Light
1242714826.627,UC7dGiUtis,L1,Koi_Fish
1248861134.945,HCSSMaccJr,L1,Blip_Low_Frequency
1250703026.84,B8mXUHcQPw,L1,1080Lines
1245489866.888,fmDWzUcM3h,L1,Blip
1251298546.152,FpaF4rF3kK,L1,Blip_Low_Frequency
1248985635.016,v3KO4XZ06r,L1,Scattered_Light
1245310134.449,iy72nNjjZ2,L1,Koi_Fish
1242078879.244,Nm0Akz01K3,L1,Blip_Low_Frequency
1240313013.494,1HYVwEHEJo,L1,Koi_Fish
1250465071.427,AVfik1ZoBV,L1,Helix
1250320374.258,FBncEnNodx,L1,Blip_Low_Frequency
1239165879.188,ZvemoiwFIP,L1,Scattered_Light
1239612185.625,zL1kxkiBPE,L1,Scattered_Light
1244661819.094,4O3OPEY2hh,L1,Low_Frequency_Burst
1238352606.602,jpDqdXIOGI,L1,Fast_Scattering
1249062365.168,54pM2uOn8j,L1,Scattered_Light
1245878573.34,BEJeyOtkS0,L1,Tomte
1238246025.164,X2lSdaq616,L1,Fast_Scattering
1241473616.328,pW4XtmxG10,L1,Air_Compressor
1250005400.813,NutBHTHzLR,L1,Scattered_Light
1241986043.098,DCv0vsKvPW,L1,Tomte
1241589588.207,FAzEAGDrPG,L1,Tomte
1251302058.483,wqIXnxm0e6,L1,1400Ripples
1253673797.137,OADvVKATpt,L1,Koi_Fish
1252009500.189,djhaxOCb5O,L1,Blip_Low_Frequency
1241770999.903,nbeuaGnJYC,L1,Koi_Fish
1252265778.711,nZHU8MzZ5M,L1,Fast_Scattering
1241797086.484,yd8qAqv0Zp,L1,Fast_Scattering
1241068700.093,f69eY3eUPv,L1,Blip
1244896441.272,HeaUyG7Hnr,L1,1400Ripples
1239871511.953,YhfuF0Q7f6,L1,Power_Line
1248983963.74,YPC9FC8a97,L1,Blip_Low_Frequency
1247825651.372,TS7jUBs642,L1,Violin_Mode
1246692885.787,zZBKZLslWl,L1,Tomte
1243281648.297,RgJZZbqpOw,L1,Scattered_Light
1248150236.812,CnledH7SX4,L1,Blip_Low_Frequency
1249116845.128,AuZWYjgMHr,L1,1400Ripples
1249186904.223,qDgrJgqg8z,L1,Koi_Fish
1253632008.867,UZxQzRBrO5,L1,Air_Compressor
1248992562.422,M1a6lH7iCW,L1,Paired_Doves
1251025803.329,4X6UkvrIaW,L1,Koi_Fish
1249624305.371,FcWHITHmnN,L1,Koi_Fish
1248490511.656,yZjRStCgjS,L1,Whistle
1253467103.25,2vRq3bcDh5,L1,Low_Frequency_Lines
1244575451.188,QcdEKvJRSu,L1,Low_Frequency_Burst
1246815939.684,PDb3trR06h,L1,Tomte
1240744192.55,1snmCGQy1r,L1,Koi_Fish
1249829676.638,Mruw3nrvUI,L1,Koi_Fish
1252642136.898,LRsilFJQba,L1,Extremely_Loud
1248182171.125,4M2lNYx4YX,L1,Fast_Scattering
1239886345.706,tOJ3x0AWgC,L1,Koi_Fish
1249048744.055,D0fdJ0vS27,L1,Tomte
1248777108.066,jXV8cs64nI,L1,Blip_Low_Frequency
1248974592.388,5xs7BMB5hN,L1,Extremely_Loud
1241758904.156,qjztRRoPyR,L1,1400Ripples
1249995942.67,IGkommwNfz,L1,Tomte
1253666107.791,pAbTx2Xajk,L1,Blip_Low_Frequency
1242171492.968,3X7EIG26YW,L1,Blip_Low_Frequency
1251808871.512,LcdPu3mCiR,L1,Extremely_Loud
1246888036.141,z5HnXgRyvr,L1,Whistle
1240933018.184,kgOJOGlDXe,L1,Koi_Fish
1244564013.791,CPt5zxib8N,L1,Blip_Low_Frequency
1247804265.862,ziMFKxWrwj,L1,Koi_Fish
1251485444.723,6wYrpvXqBm,L1,Koi_Fish
1251946272.206,F8Gtdpa2EG,L1,1400Ripples
1243608186.477,4fUC1hFxKQ,L1,Air_Compressor
1243447068.688,DFQZgEqbYq,L1,Low_Frequency_Lines
1243744957.791,fafvzS5LPT,L1,Blip_Low_Frequency
1245322982.543,91PTWQWOMI,L1,Koi_Fish
1242775126.237,HyafrJXrJz,L1,Koi_Fish
1251187051.784,3HPVrcJesx,L1,1400Ripples
1253246331.287,7jm6Rx7Ok5,L1,Koi_Fish
1244547638.383,sXC2u6DVnp,L1,Fast_Scattering
1252555206.914,XqGIVvMQgt,L1,Blip_Low_Frequency
1251345380.093,vzslATDZ9G,L1,1400Ripples
1250531968.273,X2cU0FXANy,L1,Fast_Scattering
1243633527.492,TlOvXqJE2f,L1,Fast_Scattering
1239972369.922,VYs5NfwakR,L1,Power_Line
1253423738.217,GAvVPBRIkx,L1,Whistle
1252532659.832,NpmI0S5v1w,L1,Blip_Low_Frequency
1241299594.016,rO1xCujue3,L1,Fast_Scattering
1253462145.438,OxMn6OAB64,L1,Scattered_Light
1243630366.078,tjWs5zIWsE,L1,Scattered_Light
1253198966.375,7dxEkzaop1,L1,Scattered_Light
1253016904.558,orODxZvjHz,L1,Koi_Fish
1239132405.688,DwQfQXTiiD,L1,Scattered_Light
1252085035.355,scaJT48SHd,L1,Koi_Fish
1253625437.922,W0xdm1Rppe,L1,Fast_Scattering
1246315570.98,Pfcky0PPSi,L1,Koi_Fish
1253534651.953,t53KS68UsZ,L1,Fast_Scattering
1253517214.249,bNIBL0Zw8k,L1,Koi_Fish
1244203721.935,KIuRHcB1ge,L1,Blip
1250277222.227,BMcCt0WmtC,L1,Fast_Scattering
1251277748.897,jo9XGG8Vcn,L1,Koi_Fish
1250380252.041,su4cBuLmGh,L1,Koi_Fish
1245551480.375,3l61m0rQhO,L1,Scattered_Light
1246171149.063,2YeMvEZZh9,L1,Scattered_Light
1242912980.069,dKrhMQApkW,L1,1400Ripples
1252605510.926,raHkD4qG3p,L1,Tomte
1248065163.343,AUP06PFxIe,L1,Extremely_Loud
1253142570.563,WkN12qAHGF,L1,Scattered_Light
1252961260.174,ENFGwWXHHq,L1,Blip_Low_Frequency
1247828070.959,pJJ7yVkVe3,L1,Blip_Low_Frequency
1251381845.714,YuSfArpYMl,L1,1400Ripples
1250104895.117,KLxKvgwhP8,L1,Fast_Scattering
1240560844.295,F4YAw3cwo8,L1,Koi_Fish
1246708826.275,WD7wTJfAkB,L1,1400Ripples
1244401109.695,mYTaBmOmkf,L1,Fast_Scattering
1244119099.27,OMecRV3wOH,L1,Extremely_Loud
1244383814.875,QqL1UlukGt,L1,Low_Frequency_Lines
1250276217.77,tUy7n7nQxL,L1,Koi_Fish
1249180755.144,zOWIS073NO,L1,1400Ripples
1252486540.477,DRMdLfPQVY,L1,Koi_Fish
1243638963.443,ZZKoIjOzdv,L1,Tomte
1248843328.039,zDOBxy7xmS,L1,Blip
1239942746.684,h8PpWsfwS3,L1,Fast_Scattering
1244003301.403,guAZDRVDEH,L1,Blip_Low_Frequency
1250587778.785,S6fTJOiedL,L1,Tomte
1251852374.756,HuDEby1X9R,L1,1400Ripples
1249369837.147,fb4Xj7GcSr,L1,1400Ripples
1248007020.938,EggHvVEcw2,L1,Low_Frequency_Lines
1246797265.909,YUJqvG7t4n,L1,Koi_Fish
1252999267.441,0eZRlLY80l,L1,Blip_Low_Frequency
1244764372.254,YMOv76taxw,L1,Tomte
1243659320.858,epy8LUd9xr,L1,Koi_Fish
1238325265.625,qBdH85JYrH,L1,Fast_Scattering
1243361935.633,UiXbn7kZZs,L1,Tomte
1240986408.362,PRph02U2BI,L1,Koi_Fish
1241318613.604,l30J7gTFEW,L1,Blip
1243714425.456,rFYuLI6c1M,L1,Blip
1251865280.699,HvhyA6xvi5,L1,1400Ripples
1252963380.125,rgQjuZGe6D,L1,Fast_Scattering
1241470216.75,2iDrRC6qBe,L1,Low_Frequency_Lines
1244789815.125,FkwU2WvkNu,L1,Low_Frequency_Lines
1243264209.453,ckHDbYb9FQ,L1,Tomte
1253250077.248,ZQgWjMPdoC,L1,1400Ripples
1250525743.615,28BwUFS4Gh,L1,Blip_Low_Frequency
1250025819.684,qouJ1J64Hq,L1,Koi_Fish
1249040223.594,Uya9ZsQFdU,L1,Scattered_Light
1238468318.852,RJ9024zbCS,L1,Fast_Scattering
1245051181.125,eEzLc5HJr0,L1,Scattered_Light
1248203965.797,M98iK3ZmdZ,L1,Fast_Scattering
1250254901.582,r1Q5mKCOLY,L1,Tomte
1240487528.176,x4ifJalPFi,L1,Koi_Fish
1246389384.902,hR0an1jrMU,L1,Tomte
1243437698.438,uMxWBZAPhO,L1,Scattered_Light
1249965953.317,QuJdyHNRQG,L1,1400Ripples
1250381078.807,FBCxM6yLUN,L1,Blip_Low_Frequency
1252720848.609,8deItXAlwo,L1,Paired_Doves
1253664978.043,UwiObJsV0V,L1,Tomte
1239944710.441,ucuePV0pWR,L1,Power_Line
1249269357.869,MOXtDiD92A,L1,1400Ripples
1240905525.228,9uqev7F5Ji,L1,1400Ripples
1250734823.177,6bQ8a6nDfv,L1,1400Ripples
1250726397.601,zc9MHsUoox,L1,1400Ripples
1243969167.428,ejGFsRccNM,L1,Blip_Low_Frequency
1251423124.836,XwojrUzrmX,L1,Fast_Scattering
1243938199.61,TplVG4TNNk,L1,Blip
1241803346.313,OThAKBHKmG,L1,Scattered_Light
1251168167.565,Z5qrXp6y3i,L1,Blip
1253459031.832,fA3G65GTgl,L1,Wandering_Line
1253045883.734,vewMfLxN9O,L1,Fast_Scattering
1252012328.348,48yq6HX59m,L1,Blip_Low_Frequency
1238331902.488,hkGNSNjXAI,L1,Koi_Fish
1251368625.515,r7Shx3hR63,L1,Whistle
1251269947.205,n2yJLNnaig,L1,Koi_Fish
1250381172.99,ButV35KZae,L1,Blip_Low_Frequency
1245484139.938,s5vKSpIPnT,L1,Scattered_Light
1243691858.711,UwuKBt4LoU,L1,Fast_Scattering
1249799764.332,EVRompGw7L,L1,Tomte
1247542446.203,B20iNTUh03,L1,1400Ripples
1243355117.289,PMxqOGVG9f,L1,Fast_Scattering
1246177776.89,smjBiyvPbq,L1,Blip_Low_Frequency
1245452632.063,nra9pTCDku,L1,Scattered_Light
1239206985.43,GvlzeqMxeU,L1,Fast_Scattering
1251443669.859,1zf1ytCd3R,L1,Tomte
1246847173.323,6FWOvdqhFH,L1,Koi_Fish
1251330551.665,eDFBIaVABy,L1,Blip
1249356258.023,J3ga1Z6k9h,L1,Fast_Scattering
1245765665.891,Alg2VNxVuP,L1,Fast_Scattering
1250237820.99,nCpqBcblaG,L1,1400Ripples
1252403783.034,G6F9dCQFs1,L1,1400Ripples
1244007708.314,nh4R5X5Es1,L1,Tomte
1245723804.801,L4hDkXYdQa,L1,Tomte
1248743966.537,A7k5bKprHh,L1,Tomte
1239158240.188,Oyvg4TUaLy,L1,Low_Frequency_Lines
1245773391.657,zDAU0DSx6B,L1,Blip_Low_Frequency
1250521895.652,7whbiXiYu5,L1,Tomte
1251233070.875,5tiuFhWEYb,L1,Low_Frequency_Lines
1241652252.064,jEPYkIHiuR,L1,1400Ripples
1243750846.832,inAmt9B43y,L1,Koi_Fish
1238514460.438,LfSEV7A3zX,L1,Scattered_Light
1241809326.438,NX3KfClCyK,L1,Scattered_Light
1246680788.919,4wv3mr0vpm,L1,Blip
1247685926.223,NY81AiyXnF,L1,Koi_Fish
1245092870.188,ZmWk8UWFyj,L1,Scattered_Light
1247572614.141,Bslj6xg4Ii,L1,Fast_Scattering
1243608107.789,LdlqveRvj8,L1,Fast_Scattering
1249233237.717,WdVC29bIyB,L1,Tomte
1242289257.59,UoHigtdWW9,L1,Extremely_Loud
1245156532.288,9ep2j8Cyeo,L1,1400Ripples
1250129391.344,h6IgPGi4ze,L1,Whistle
1238848415.091,zLNdNOfEsQ,L1,Blip_Low_Frequency
1252521685.645,3MEvNKbasC,L1,Tomte
1249170534.761,jeERp4GcfM,L1,Blip
1250789813.066,88nZv50l2k,L1,Tomte
1247892375.363,Bo07XsA0Kj,L1,Koi_Fish
1253329116.879,Al12VO4FdN,L1,Koi_Fish
1240224904.852,UApntbLF5M,L1,Power_Line
1244443309.307,2soRnHgzSg,L1,Blip
1239204357.438,Ugc3P9LEfK,L1,Scattered_Light
1250941324.814,LH1eYO9OCl,L1,Blip
1251524403.573,z5diQvxyLp,L1,1400Ripples
1253901600.285,75zSpVEs9Q,L1,Wandering_Line
1247554311.313,oYZ4tGlhfY,L1,Scattered_Light
1238380303.162,rhSx7GpwKZ,L1,Blip
1242265936.563,adLtAhqJKq,L1,Scattered_Light
1246657779.38,AFXb5rffVe,L1,Extremely_Loud
1243601013.484,sgtxwTmT9N,L1,Fast_Scattering
1244706864.844,mqEa9jiymD,L1,Low_Frequency_Burst
1244167454.775,asnOolIhv6,L1,Tomte
1248028860.93,sa9MQfilQ4,L1,1400Ripples
1250450555.758,DJKExZXTcF,L1,Tomte
1251196731.895,yAbhoGr8k0,L1,Tomte
1238401795.359,F3yOVHdW19,L1,Fast_Scattering
1249624604.13,k2k4wCOqRE,L1,1400Ripples
1246054459.533,id1UOTTYA8,L1,Blip_Low_Frequency
1240775614.711,PlRLAz1oZ4,L1,Fast_Scattering
1246289912.883,lPCWdP1N3H,L1,Fast_Scattering
1250636231.559,OlLRDBNc2Q,L1,Koi_Fish
1247575530.585,RrVVoVNEyQ,L1,Blip_Low_Frequency
1253100147.563,Enu1sFBgWL,L1,Scattered_Light
1239621848.742,wgNmBZ3Mmu,L1,Fast_Scattering
1243627287.758,JtMIWNJkTe,L1,Fast_Scattering
1248985818.93,rLJV3GMQlI,L1,Blip_Low_Frequency
1245133990.684,JCTSFQsP8z,L1,Tomte
1240773721.206,MqPzhxioVq,L1,Blip_Low_Frequency
1249608791.245,gUbaHuZrCV,L1,1400Ripples
1249047895.074,HHqRWzghLu,L1,Fast_Scattering
1250709689.395,mOLNFtbYaW,L1,Violin_Mode
1243194085.367,k9lfghcdzB,L1,Air_Compressor
1240138830.891,dXMtypiKon,L1,Fast_Scattering
1241425506.996,N9iTUmF819,L1,Extremely_Loud
1253622412.438,5t7KnhfJGA,L1,Fast_Scattering
1252191563.743,BALocdr62I,L1,1400Ripples
1251686004.901,1rhKFCkGAY,L1,Blip
1246789741.839,FAn7TOOSwc,L1,Blip
1246509286.008,wCW0jmwXEQ,L1,Tomte
1240556046.125,38J8BQytqn,L1,Scattered_Light
1253032516.383,XSoHOwN99o,L1,Fast_Scattering
1249233188.25,7QOilGK5iL,L1,Low_Frequency_Lines
1249372202.89,wKE4fUOV7S,L1,1400Ripples
1249594631.154,ABKShw8ZWS,L1,1400Ripples
1243478096.514,5CptUZvTCi,L1,1400Ripples
1247872466.438,4Q98rXOktU,L1,Scattered_Light
1241795878.688,0vIivNSjQe,L1,Scattered_Light
1249837558.13,NfgKTxAxyF,L1,Whistle
1238357919.258,u9TtBaSwPz,L1,Fast_Scattering
1238512913.063,k26NGp36vp,L1,Scattered_Light
1241572142.469,iMfAO1OQ2y,L1,Koi_Fish
1238380134.438,WTQO9k7i7P,L1,Scattered_Light
1252790193.53,CUiVMW3uyp,L1,Blip
1253923588.988,nZFmcCdClP,L1,Tomte
1238294656.484,XBT5omYyho,L1,Fast_Scattering
1246313559.44,sS6iGsebd1,L1,Koi_Fish
1239855639.174,7Nl0E3pW5A,L1,Blip_Low_Frequency
1239006571.988,xdOJxhKTac,L1,Koi_Fish
1251858130.07,9T7GWr1NAx,L1,Koi_Fish
1245670683.049,7UqGQkwBm1,L1,1400Ripples
1251948712.402,iIeDHfj1cQ,L1,Tomte
1243259728.758,B8YO0qfHIo,L1,Fast_Scattering
1240770742.867,MtjUSyco4t,L1,Fast_Scattering
1249369511.563,msDacE3hoe,L1,Scattered_Light
1248763925.383,OkC9cSdR6S,L1,Fast_Scattering
1249487612.916,N7jPUQBjmk,L1,1400Ripples
1243440910.727,dwSo9za9LN,L1,Scattered_Light
1246403382.522,j4DN93T0Vw,L1,Blip_Low_Frequency
1251819338.125,yj5Ugb0elE,L1,Violin_Mode
1241846828.875,KCMvIEa38Q,L1,Low_Frequency_Lines
1252790541.945,1nQQTDFtbV,L1,Fast_Scattering
1244488561.298,6LRY8a7eAR,L1,Koi_Fish
1252952387.676,PzkmFuXhT6,L1,Tomte
1252047341.652,2RCarl0bjV,L1,Koi_Fish
1241794650.351,T0dQvUucs0,L1,Fast_Scattering
1249090494.604,oxcclPGnFF,L1,Whistle
1238326211.32,mncqObm2tM,L1,Fast_Scattering
1249805171.832,C3HPNROdsQ,L1,1400Ripples
1249638123.036,gOQ0YsDi5x,L1,1400Ripples
1246292730.41,QIxosHAYwF,L1,Tomte
1246810981.938,eny5uhGQV0,L1,Low_Frequency_Burst
1250848058.104,5cmOwgixVx,L1,Tomte
1239106499.375,zIgOaVFpzL,L1,Low_Frequency_Lines
1253245828.777,RIRQn2r6ay,L1,Tomte
1243170161.291,JxvgG4UE2G,L1,Blip_Low_Frequency
1251070993.75,1HvvE22JTN,L1,Low_Frequency_Lines
1240022288.867,y3yhrfIkJ5,L1,Power_Line
1240971731.871,P4qn30lK4S,L1,Tomte
1247756911.223,YaoZtrAGAd,L1,Fast_Scattering
1249637636.735,q6aotUlikY,L1,Koi_Fish
1249795713.631,x9kqnFtwJK,L1,Blip_Low_Frequency
1252540979.725,rajk2xgaen,L1,Blip
1238359866.711,w7BM9R5KuA,L1,Tomte
1253025095.773,x9Uq4Wo7Fg,L1,Fast_Scattering
1243608191.328,OA7TzdIfD4,L1,Power_Line
1244384846.461,RHnU0jBEsK,L1,Air_Compressor
1246034893.75,x63vwyeKLX,L1,Low_Frequency_Lines
1249059899.59,VCQBG2IBZ3,L1,Blip_Low_Frequency
1239213752.727,rNrvWq6rTC,L1,Fast_Scattering
1243057613.683,BuIIoJOVlt,L1,Koi_Fish
1248762864.563,qEXCBHFbtn,L1,Scattered_Light
1250986465.875,xtA6sVotCZ,L1,Fast_Scattering
1241849113.188,q9CPed0LZY,L1,Low_Frequency_Lines
1251497204.48,x6LcBoXFLF,L1,Blip_Low_Frequency
1252936429.683,6XiH0eawQe,L1,Extremely_Loud
1250736583.396,lLpViXIUpu,L1,1400Ripples
1249660533.658,mzLK2kl8WW,L1,Violin_Mode
1241029703.302,NL6CPRFcsk,L1,Koi_Fish
1248146151.348,9gOIfFIlpK,L1,Tomte
1249772095.063,aq4tSqVS9O,L1,Scattered_Light
1241808626.625,SYHaOWmbrl,L1,Low_Frequency_Lines
1243172478.621,iNDjFZw28Z,L1,Tomte
1245404530.031,OTCqqMw5M3,L1,Extremely_Loud
1239669928.735,IEvvgCg3Hn,L1,Koi_Fish
1253543388.004,x0eYchHiuj,L1,Koi_Fish
1239220545.063,j4JGiAmQ6o,L1,Fast_Scattering
1250655197.014,L31nYZThf7,L1,1400Ripples
1249827755.375,rsEJCdxXpq,L1,Scattered_Light
1243241229.27,ddGRI0XZrs,L1,Extremely_Loud
1238508988.086,M2aagTmpoR,L1,Fast_Scattering
1243138662.657,gDbli6W183,L1,Extremely_Loud
1250510239.637,NfmufZFmMU,L1,Tomte
1248166448.431,VOgc3z8HfV,L1,1400Ripples
1241684061.109,lfl5xnYlgz,L1,Scattered_Light
1251814738.75,arnRuFTRDV,L1,Low_Frequency_Burst
1249042305.83,w5GlUCAj8E,L1,Koi_Fish
1250141740.375,lP07ooDsQ5,L1,Whistle
1248181190.988,MrksYjkzLU,L1,Tomte
1246889180.216,7A2n8o1oar,L1,Koi_Fish
1238328373.461,GF5Zdwu7lx,L1,Fast_Scattering
1240079431.344,mJKSl73uxL,L1,Fast_Scattering
1244289088.354,oeqOfCQGtg,L1,Koi_Fish
1245753080.518,kAE6L3c8O5,L1,Whistle
1243889781.406,4zbmtJKGqT,L1,Low_Frequency_Burst
1239416034.512,DBC5uM0irV,L1,Extremely_Loud
1248046492.754,jq02BkpuDk,L1,Tomte
1251258078.468,inZxaVLOju,L1,Whistle
1241017067.289,rETpuPKC0Y,L1,Fast_Scattering
1253020467.828,GJCf7Uch9Y,L1,Fast_Scattering
1244949181.344,rCHGlRgwsD,L1,Low_Frequency_Burst
1252688458.702,TyIFcRKVDF,L1,1400Ripples
1244984044.313,jwjE7kNStM,L1,Fast_Scattering
1250293047.676,PpTyTY5DGN,L1,Blip_Low_Frequency
1253045323.614,2yo81KR5vy,L1,Blip_Low_Frequency
1252098278.504,khoHWnETTS,L1,Helix
1250367131.086,YtulQPNAel,L1,Fast_Scattering
1243264019.813,lcvrJtjv4M,L1,Fast_Scattering
1248291306.555,DQRgkGSrci,L1,Fast_Scattering
1245356293.574,VqgtG68TUx,L1,Tomte
1245354174.141,l9LPzGI3Bc,L1,Fast_Scattering
1243999917.256,JmLglpTHq4,L1,Blip_Low_Frequency
1253329775.598,SV0GUZHuzK,L1,Tomte
1251312489.611,VmEa6MA9xt,L1,1400Ripples
1246683661.645,yMOMeFa11l,L1,Koi_Fish
1251942149.334,KfzMsh8CJW,L1,1400Ripples
1249609273.957,EivsoLOiAF,L1,Tomte
1252967295.855,lLNqXsmMbl,L1,Koi_Fish
1253098607.438,idfiNwbn7m,L1,Scattered_Light
1243516511.202,Nocv9B5ATR,L1,1400Ripples
1241799095.063,4ukvBUOqrb,L1,Scattered_Light
1238502810.625,Rwprl3HcB2,L1,Scattered_Light
1246477720.336,GRYrBWMdRJ,L1,Fast_Scattering
1253104399.313,3QDn7eD4fk,L1,Scattered_Light
1239525782.063,Pl9FdqBpvI,L1,Koi_Fish
1249660313.063,R8vdiCJpjG,L1,Scattered_Light
1241606524.703,C13MGpBSeE,L1,1400Ripples
1252373684.279,bx4ew26PH6,L1,Blip_Low_Frequency
1253103776.063,L6cJcBHWBe,L1,Scattered_Light
1246058611.789,hNklnktteR,L1,Fast_Scattering
1251543287.633,3yb1DhwJcF,L1,Koi_Fish
1245604930.903,rbN5tP9YhL,L1,Extremely_Loud
1245046173.688,fdcgoHOxJj,L1,Scattered_Light
1242709497.648,HG3VnojrCg,L1,Fast_Scattering
1253101107.625,xMTFAy5SqX,L1,Scattered_Light
1250320509.234,dRYTh2bTaA,L1,Fast_Scattering
1249327941.902,eaoZUz0dfT,L1,Whistle
1244296459.949,p7DuSqWHlj,L1,Blip_Low_Frequency
1248698385.094,dDk85Xeagl,L1,Low_Frequency_Lines
1252281064.75,VNiX0DKPfD,L1,Low_Frequency_Burst
1239003787.504,RpMnt2AnKM,L1,Koi_Fish
1244867372.096,k5Abj4TEaH,L1,1400Ripples
1248977436.02,TMunkN2473,L1,Whistle
1249665162.379,t90d2mkL6X,L1,Tomte
1240629410.341,3OMv36czU5,L1,Blip
1242366793.783,EUKg3C0IUv,L1,Blip_Low_Frequency
1238466744.738,hP2U6WzGz9,L1,Tomte
1245037901.938,xmjqHBd2Gh,L1,Scattered_Light
1239675725.078,sFG3rE2MeT,L1,Scattered_Light
1246548659.063,eT1M5xf9uB,L1,Scattered_Light
1239215463.375,UjXK6PkLer,L1,Low_Frequency_Lines
1248109317.875,0MRjkIgX6D,L1,Low_Frequency_Lines
1251521366.748,NtDbYJ2OJD,L1,1400Ripples
1241810108.438,ReR1c3JQWW,L1,Scattered_Light
1243435314.063,34jnXjDGI0,L1,Scattered_Light
1248150970.706,5rXzOEQ9Yy,L1,Blip
1247765853.387,BqH6rH5ujs,L1,1400Ripples
1251004396.116,UuFKetPw5d,L1,Violin_Mode
1245455556.32,5WZM0VftTI,L1,Fast_Scattering
1240845000.859,aQiCS1ru9F,L1,Scattered_Light
1238339780.977,ZSP7PkaZ0c,L1,Air_Compressor
1250090236.551,o02SMDc3Ma,L1,Extremely_Loud
1248761785.656,3Gia2BVA4J,L1,Paired_Doves
1241813433.875,zUrdHqnmBl,L1,Low_Frequency_Lines
1252339768.109,5TaFImliV9,L1,Fast_Scattering
1251820944.575,fkLwdUUtAQ,L1,1400Ripples
1243632785.063,99N1mNg6ST,L1,Fast_Scattering
